idConfront,localisation,idBien1,idBien2,idInvariant,idQuartierParoisse,localisationTN
3479,in,2137,NULL,413,NULL,a l interieur de
3480,ab-una-part,2137,NULL,666,NULL,confronte avec
3871,ab-una-part,2137,2547,NULL,NULL,confronte avec
5798,ab-una-part,2137,NULL,402,NULL,confronte avec
3481,in,2138,NULL,413,NULL,a l interieur de
3482,ab-una-part,2138,NULL,755,NULL,confronte avec
3873,ab-una-part,2138,2146,NULL,NULL,confronte avec
3874,ab-una-part,2138,2143,NULL,NULL,confronte avec
3483,in,2139,NULL,413,NULL,a l interieur de
3484,in,2140,NULL,413,NULL,a l interieur de
3485,ab-una-part,2140,NULL,757,NULL,confronte avec
3486,in,2140,NULL,756,NULL,a l interieur de
3875,ab-una-part,2140,2144,NULL,NULL,confronte avec
3487,in,2141,NULL,413,NULL,a l interieur de
3488,in,2141,NULL,756,NULL,a l interieur de
3489,in,2142,NULL,413,NULL,a l interieur de
3490,in,2142,NULL,756,NULL,a l interieur de
3491,ab-una-part,2142,NULL,758,NULL,confronte avec
3876,ab-una-part,2142,2143,NULL,NULL,confronte avec
3877,ab-una-part,2142,2152,NULL,NULL,confronte avec
3492,in,2143,NULL,413,NULL,a l interieur de
3493,in,2143,NULL,756,NULL,a l interieur de
3494,ab-una-part,2143,NULL,755,NULL,confronte avec
3878,ab-una-part,2143,2138,NULL,NULL,confronte avec
3879,ab-una-part,2143,2548,NULL,NULL,confronte avec
3495,in,2144,NULL,413,NULL,a l interieur de
3496,in,2144,NULL,756,NULL,a l interieur de
3880,ab-una-part,2144,2150,NULL,NULL,confronte avec
3497,in,2145,NULL,413,NULL,a l interieur de
3498,in,2145,NULL,756,NULL,a l interieur de
3499,ab-una-part,2145,NULL,755,NULL,confronte avec
3500,ab-una-part,2145,NULL,759,NULL,confronte avec
3881,ab-una-part,2145,2135,NULL,NULL,confronte avec
3882,ab-una-part,2145,2147,NULL,NULL,confronte avec
3197,in,2146,NULL,NULL,3,a l interieur de
3501,extra,2146,NULL,251,NULL,est a l exterieur de
3502,ab-una-part,2146,NULL,420,NULL,confronte avec
3503,ab-una-part,2146,NULL,460,NULL,confronte avec
3198,in,2147,NULL,NULL,3,a l interieur de
3504,in,2147,NULL,413,NULL,a l interieur de
3505,ab-una-part,2147,NULL,760,NULL,confronte avec
3883,ab-una-part,2147,2549,NULL,NULL,confronte avec
3884,ab-una-part,2147,2550,NULL,NULL,confronte avec
3506,in,2148,NULL,413,NULL,a l interieur de
3507,ab-una-part,2148,NULL,420,NULL,confronte avec
3508,ab-una-part,2148,NULL,760,NULL,confronte avec
3509,ab-una-part,2148,NULL,666,NULL,confronte avec
3510,in,2149,NULL,413,NULL,a l interieur de
3511,ab-una-part,2149,NULL,760,NULL,confronte avec
3512,ab-una-part,2149,NULL,761,NULL,confronte avec
3885,ab-una-part,2149,2150,NULL,NULL,confronte avec
3513,in,2150,NULL,413,NULL,a l interieur de
3886,ab-una-part,2150,2149,NULL,NULL,confronte avec
3887,ab-una-part,2150,2551,NULL,NULL,confronte avec
3514,in,2151,NULL,413,NULL,a l interieur de
3515,ab-una-part,2151,NULL,760,NULL,confronte avec
3516,ab-una-part,2151,NULL,760,NULL,confronte avec
3888,ab-una-part,2151,2153,NULL,NULL,confronte avec
3517,in,2152,NULL,413,NULL,a l interieur de
3889,ab-una-part,2152,2132,NULL,NULL,confronte avec
3890,ab-una-part,2152,2142,NULL,NULL,confronte avec
3891,ab-una-part,2152,2138,NULL,NULL,confronte avec
3518,in,2153,NULL,413,NULL,a l interieur de
3519,ab-una-part,2153,NULL,758,NULL,confronte avec
3892,ab-una-part,2153,2142,NULL,NULL,confronte avec
3893,ab-una-part,2153,2143,NULL,NULL,confronte avec
3520,in,2154,NULL,413,NULL,a l interieur de
3521,extra,2154,NULL,251,NULL,est a l exterieur de
3894,ab-una-part,2154,2552,NULL,NULL,confronte avec
3895,ab-una-part,2154,2553,NULL,NULL,confronte avec
3522,extra,2155,NULL,246,NULL,est a l exterieur de
3523,ab-una-part,2155,NULL,99,NULL,confronte avec
3896,ab-una-part,2155,220,NULL,NULL,confronte avec
3524,in,2156,NULL,413,NULL,a l interieur de
3525,ab-una-part,2156,NULL,760,NULL,confronte avec
3526,ab-una-part,2156,NULL,761,NULL,confronte avec
3897,ab-una-part,2156,2157,NULL,NULL,confronte avec
3898,ab-una-part,2156,2158,NULL,NULL,confronte avec
3527,in,2157,NULL,413,NULL,a l interieur de
3899,a-orient,2157,2156,NULL,NULL,confronte a l est avec
3900,a-meridie,2157,2158,NULL,NULL,confronte au sud avec
3901,ab-una-part,2157,2554,NULL,NULL,confronte avec
3528,in,2158,NULL,413,NULL,a l interieur de
3529,ab-una-part,2158,NULL,760,NULL,confronte avec
3902,ab-una-part,2158,2157,NULL,NULL,confronte avec
3530,in,2159,NULL,413,NULL,a l interieur de
3531,ab-una-part,2159,NULL,760,NULL,confronte avec
3532,ab-una-part,2159,NULL,763,NULL,confronte avec
3903,ab-una-part,2159,2161,NULL,NULL,confronte avec
3533,in,2160,NULL,413,NULL,a l interieur de
3904,ab-una-part,2160,2165,NULL,NULL,confronte avec
3905,ab-una-part,2160,2156,NULL,NULL,confronte avec
3534,in,2161,NULL,413,NULL,a l interieur de
3535,ab-una-part,2161,NULL,760,NULL,confronte avec
3906,ab-una-part,2161,2167,NULL,NULL,confronte avec
3907,ab-una-part,2161,2159,NULL,NULL,confronte avec
3908,ab-una-part,2161,2165,NULL,NULL,confronte avec
3536,in,2162,NULL,413,NULL,a l interieur de
3537,in,2163,NULL,413,NULL,a l interieur de
3538,ab-una-part,2163,NULL,760,NULL,confronte avec
3539,ab-una-part,2163,NULL,487,NULL,confronte avec
3540,ab-una-part,2163,NULL,402,NULL,confronte avec
3909,ab-una-part,2163,2546,NULL,NULL,confronte avec
3910,ab-una-part,2163,2162,NULL,NULL,confronte avec
3541,in,2164,NULL,413,NULL,a l interieur de
3542,ab-una-part,2164,NULL,760,NULL,confronte avec
3911,ab-una-part,2164,2160,NULL,NULL,confronte avec
3912,ab-una-part,2164,2555,NULL,NULL,confronte avec
3543,in,2165,NULL,413,NULL,a l interieur de
3544,ab-una-part,2165,NULL,760,NULL,confronte avec
3913,ab-una-part,2165,2159,NULL,NULL,confronte avec
3914,ab-una-part,2165,2556,NULL,NULL,confronte avec
3545,in,2166,NULL,413,NULL,a l interieur de
3546,ab-una-part,2166,NULL,761,NULL,confronte avec
3915,ab-una-part,2166,2165,NULL,NULL,confronte avec
3916,ab-una-part,2166,2167,NULL,NULL,confronte avec
3547,in,2167,NULL,413,NULL,a l interieur de
3548,ab-una-part,2167,NULL,760,NULL,confronte avec
3917,ab-una-part,2167,2161,NULL,NULL,confronte avec
3918,ab-una-part,2167,2165,NULL,NULL,confronte avec
3549,in,2168,NULL,413,NULL,a l interieur de
3550,ab-una-part,2168,NULL,760,NULL,confronte avec
3919,ab-una-part,2168,2164,NULL,NULL,confronte avec
3920,ab-una-part,2168,2163,NULL,NULL,confronte avec
3551,in,2169,NULL,422,NULL,a l interieur de
3552,ab-una-part,2169,NULL,764,NULL,confronte avec
3553,ab-una-part,2169,NULL,673,NULL,confronte avec
3921,ab-una-part,2169,2170,NULL,NULL,confronte avec
3922,ab-una-part,2169,2182,NULL,NULL,confronte avec
3554,in,2170,NULL,422,NULL,a l interieur de
3555,ab-una-part,2170,NULL,764,NULL,confronte avec
3923,ab-una-part,2170,2169,NULL,NULL,confronte avec
3924,ab-una-part,2170,2182,NULL,NULL,confronte avec
3556,in,2171,NULL,422,NULL,a l interieur de
3557,ab-una-part,2171,NULL,764,NULL,confronte avec
3558,ab-una-part,2171,NULL,454,NULL,confronte avec
3925,ab-una-part,2171,2180,NULL,NULL,confronte avec
3926,ab-una-part,2171,2184,NULL,NULL,confronte avec
3559,in,2172,NULL,422,NULL,a l interieur de
3560,ab-una-part,2172,NULL,764,NULL,confronte avec
3927,ab-una-part,2172,7133,NULL,NULL,confronte avec
3928,ab-una-part,2172,2558,NULL,NULL,confronte avec
3561,in,2173,NULL,422,NULL,a l interieur de
3562,ab-una-part,2173,NULL,454,NULL,confronte avec
3563,ab-una-part,2173,NULL,764,NULL,confronte avec
3564,ab-una-part,2173,NULL,70,NULL,confronte avec
3929,ab-una-part,2173,2183,NULL,NULL,confronte avec
3565,in,2174,NULL,422,NULL,a l interieur de
3930,ab-una-part,2174,2175,NULL,NULL,confronte avec
3931,ab-una-part,2174,2559,NULL,NULL,confronte avec
3932,ab-una-part,2174,2560,NULL,NULL,confronte avec
3566,in,2175,NULL,422,NULL,a l interieur de
3567,ab-una-part,2175,NULL,764,NULL,confronte avec
3933,ab-una-part,2175,2174,NULL,NULL,confronte avec
3934,ab-una-part,2175,2171,NULL,NULL,confronte avec
3935,ab-una-part,2175,2172,NULL,NULL,confronte avec
3568,in,2176,NULL,422,NULL,a l interieur de
3569,ab-una-part,2176,NULL,764,NULL,confronte avec
3936,ab-una-part,2176,2171,NULL,NULL,confronte avec
3937,ab-una-part,2176,2561,NULL,NULL,confronte avec
3570,in,2177,NULL,422,NULL,a l interieur de
3571,ab-una-part,2177,NULL,454,NULL,confronte avec
3572,ab-una-part,2177,NULL,764,NULL,confronte avec
3938,ab-una-part,2177,2184,NULL,NULL,confronte avec
3573,in,2178,NULL,422,NULL,a l interieur de
3574,ab-una-part,2178,NULL,764,NULL,confronte avec
3939,ab-una-part,2178,2176,NULL,NULL,confronte avec
3940,ab-una-part,2178,2184,NULL,NULL,confronte avec
3575,in,2179,NULL,422,NULL,a l interieur de
3576,ab-una-part,2179,NULL,764,NULL,confronte avec
3941,ab-una-part,2179,2176,NULL,NULL,confronte avec
3942,ab-una-part,2179,2562,NULL,NULL,confronte avec
3577,in,2180,NULL,422,NULL,a l interieur de
3943,ab-una-part,2180,2171,NULL,NULL,confronte avec
3944,ab-una-part,2180,2177,NULL,NULL,confronte avec
3578,in,2181,NULL,422,NULL,a l interieur de
3579,ab-una-part,2181,NULL,673,NULL,confronte avec
3580,ab-una-part,2181,NULL,764,NULL,confronte avec
3945,ab-una-part,2181,2172,NULL,NULL,confronte avec
3581,in,2182,NULL,422,NULL,a l interieur de
3582,ab-una-part,2182,NULL,764,NULL,confronte avec
3946,ab-una-part,2182,2174,NULL,NULL,confronte avec
3947,ab-una-part,2182,2559,NULL,NULL,confronte avec
3948,ab-una-part,2182,2171,NULL,NULL,confronte avec
3583,in,2183,NULL,422,NULL,a l interieur de
3584,ab-una-part,2183,NULL,454,NULL,confronte avec
3585,ab-una-part,2183,NULL,764,NULL,confronte avec
3949,ab-una-part,2183,2173,NULL,NULL,confronte avec
3950,ab-una-part,2183,2177,NULL,NULL,confronte avec
3586,in,2184,NULL,422,NULL,a l interieur de
3587,ab-una-part,2184,NULL,70,NULL,confronte avec
3588,ab-una-part,2184,NULL,454,NULL,confronte avec
3589,ab-una-part,2184,NULL,764,NULL,confronte avec
3951,ab-una-part,2184,2171,NULL,NULL,confronte avec
3952,ab-una-part,2184,2173,NULL,NULL,confronte avec
3199,in,2185,NULL,NULL,6,a l interieur de
3590,extra,2185,NULL,248,NULL,est a l exterieur de
3591,ab-una-part,2185,NULL,690,NULL,confronte avec
3953,ab-una-part,2185,2539,NULL,NULL,confronte avec
3592,in,2186,NULL,413,NULL,a l interieur de
3593,in,2186,NULL,756,NULL,a l interieur de
3954,ab-una-part,2186,2150,NULL,NULL,confronte avec
3955,ab-una-part,2186,2144,NULL,NULL,confronte avec
3594,in,2187,NULL,422,NULL,a l interieur de
3595,ab-una-part,2187,NULL,764,NULL,confronte avec
3956,ab-una-part,2187,2557,NULL,NULL,confronte avec
3957,ab-una-part,2187,2182,NULL,NULL,confronte avec
1592,ab-una-part,3030,3301,NULL,NULL,confronte avec
1593,ab-una-part,3030,3034,NULL,NULL,confronte avec
1648,in,3030,NULL,NULL,3,a l interieur de
1687,in,3030,NULL,25,NULL,dans
1694,a-meridie,3030,NULL,25,NULL,confronte au sud avec
1695,ante,3030,NULL,542,NULL,devant
1649,in,3031,NULL,NULL,3,a l interieur de
1688,in,3031,NULL,25,NULL,dans
1696,a-meridie,3031,NULL,25,NULL,confronte au sud avec
1697,ante,3031,NULL,542,NULL,devant
1650,in,3032,NULL,NULL,3,a l interieur de
1689,in,3032,NULL,25,NULL,dans
1698,a-meridie,3032,NULL,25,NULL,confronte au sud avec
1699,ante,3032,NULL,542,NULL,devant
1651,in,3033,NULL,NULL,3,a l interieur de
1690,in,3033,NULL,25,NULL,dans
1700,a-meridie,3033,NULL,25,NULL,confronte au sud avec
1701,ante,3033,NULL,542,NULL,devant
1652,in,3034,NULL,NULL,3,a l interieur de
1691,in,3034,NULL,25,NULL,dans
1702,a-meridie,3034,NULL,25,NULL,confronte au sud avec
1703,ante,3034,NULL,542,NULL,devant
1594,ab-una-part,3035,3036,NULL,NULL,confronte avec
1653,in,3035,NULL,NULL,3,a l interieur de
1692,in,3035,NULL,25,NULL,dans
1704,a-meridie,3035,NULL,25,NULL,confronte au sud avec
1705,ante,3035,NULL,542,NULL,devant
6758,ante,3035,3316,NULL,NULL,devant
1654,in,3036,NULL,NULL,3,a l interieur de
1693,in,3036,NULL,25,NULL,dans
1706,a-occident,3036,NULL,25,NULL,confronte a l ouest avec
1707,a-circio,3036,NULL,542,NULL,confronte au nord avec
1708,ante,3036,NULL,542,NULL,devant
6759,ante,3036,3316,NULL,NULL,devant
1595,ante,3037,3302,NULL,NULL,devant
1655,in,3037,NULL,NULL,11,a l interieur de
1709,a-orient,3037,NULL,766,NULL,confronte a l est avec
1710,a-occident,3037,NULL,767,NULL,confronte a l ouest avec
1719,extra,3037,NULL,242,NULL,est a l exterieur de
1596,ante,3038,3303,NULL,NULL,devant
1656,in,3038,NULL,NULL,11,a l interieur de
1711,a-orient,3038,NULL,766,NULL,confronte a l est avec
1713,a-occident,3038,NULL,767,NULL,confronte a l ouest avec
1720,extra,3038,NULL,242,NULL,est a l exterieur de
1657,in,3039,NULL,NULL,11,a l interieur de
1714,in,3039,NULL,767,NULL,a l interieur de
1715,prope,3039,NULL,768,NULL,a cote de
1721,extra,3039,NULL,242,NULL,est a l exterieur de
1658,in,3040,NULL,NULL,11,a l interieur de
1716,in,3040,NULL,78,NULL,dans
1717,prope,3040,NULL,150,NULL,a cote de
1722,extra,3040,NULL,242,NULL,est a l exterieur de
1659,in,3041,NULL,NULL,11,a l interieur de
1718,prope,3041,NULL,768,NULL,a cote de
1723,extra,3041,NULL,242,NULL,est a l exterieur de
1597,ab-una-part,3042,3304,NULL,NULL,confronte avec
1598,ante,3042,3039,NULL,NULL,devant
1724,ab-una-part,3042,NULL,769,NULL,confronte avec
1725,ab-una-part,3042,NULL,769,NULL,confronte avec
1726,prope,3042,NULL,768,NULL,a cote de
1727,extra,3042,NULL,242,NULL,est a l exterieur de
1599,ab-una-part,3043,3046,NULL,NULL,confronte avec
1728,juxta,3043,NULL,770,NULL,a cote de
1729,ab-una-part,3043,NULL,72,NULL,confronte avec
1730,extra,3043,NULL,251,NULL,est a l exterieur de
1755,juxta,3043,NULL,124,NULL,a cote de
1600,ab-una-part,3044,3050,NULL,NULL,confronte avec
1731,ab-una-part,3044,NULL,124,NULL,confronte avec
1732,ab-una-part,3044,NULL,72,NULL,confronte avec
1733,extra,3044,NULL,251,NULL,est a l exterieur de
1756,juxta,3044,NULL,124,NULL,a cote de
1734,ab-una-part,3045,NULL,72,NULL,confronte avec
1735,juxta,3045,NULL,770,NULL,a cote de
1736,extra,3045,NULL,251,NULL,est a l exterieur de
1757,juxta,3045,NULL,124,NULL,a cote de
1601,ab-una-part,3046,3047,NULL,NULL,confronte avec
1737,juxta,3046,NULL,771,NULL,a cote de
1738,ab-una-part,3046,NULL,72,NULL,confronte avec
1739,ab-una-part,3046,NULL,72,NULL,confronte avec
1740,extra,3046,NULL,251,NULL,est a l exterieur de
1758,juxta,3046,NULL,124,NULL,a cote de
1602,ab-una-part,3047,3305,NULL,NULL,confronte avec
1603,ab-una-part,3047,3046,NULL,NULL,confronte avec
1741,ab-una-part,3047,NULL,72,NULL,confronte avec
1742,juxta,3047,NULL,771,NULL,a cote de
1743,extra,3047,NULL,251,NULL,est a l exterieur de
1759,juxta,3047,NULL,124,NULL,a cote de
1604,ab-una-part,3048,3049,NULL,NULL,confronte avec
1744,ab-una-part,3048,NULL,72,NULL,confronte avec
1745,ab-una-part,3048,NULL,124,NULL,confronte avec
1746,juxta,3048,NULL,770,NULL,a cote de
1747,extra,3048,NULL,251,NULL,est a l exterieur de
1760,juxta,3048,NULL,124,NULL,a cote de
1605,ab-una-part,3049,3048,NULL,NULL,confronte avec
1748,juxta,3049,NULL,770,NULL,a cote de
1749,ab-una-part,3049,NULL,72,NULL,confronte avec
1750,ab-una-part,3049,NULL,72,NULL,confronte avec
1751,extra,3049,NULL,251,NULL,est a l exterieur de
1761,juxta,3049,NULL,124,NULL,a cote de
1606,ab-una-part,3050,3044,NULL,NULL,confronte avec
1752,ab-una-part,3050,NULL,72,NULL,confronte avec
1753,ab-una-part,3050,NULL,124,NULL,confronte avec
1754,extra,3050,NULL,251,NULL,est a l exterieur de
1762,juxta,3050,NULL,124,NULL,a cote de
1607,ab-una-part,3051,3306,NULL,NULL,confronte avec
1763,subtus,3051,NULL,131,NULL,sous
1764,ab-una-part,3051,NULL,772,NULL,confronte avec
1765,ab-una-part,3051,NULL,773,NULL,confronte avec
1608,a-orient,3052,3307,NULL,NULL,confronte a l est avec
1609,a-occident,3052,3308,NULL,NULL,confronte a l ouest avec
1766,juxta,3052,NULL,131,NULL,a cote de
1767,a-circio,3052,NULL,772,NULL,confronte au nord avec
1768,a-meridie,3052,NULL,773,NULL,confronte au sud avec
1610,a-circio,3053,3309,NULL,NULL,confronte au nord avec
1769,a-meridie,3053,NULL,128,NULL,confronte au sud avec
1770,a-orient,3053,NULL,774,NULL,confronte a l est avec
1771,a-occident,3053,NULL,775,NULL,confronte a l ouest avec
1611,a-circio,3054,3310,NULL,NULL,confronte au nord avec
1612,a-occident,3054,3310,NULL,NULL,confronte a l ouest avec
1613,a-circio,3054,3311,NULL,NULL,confronte au nord avec
1772,a-meridie,3054,NULL,123,NULL,confronte au sud avec
1773,a-meridie,3054,NULL,726,NULL,confronte au sud avec
1774,a-orient,3054,NULL,40,NULL,confronte a l est avec
1614,a-meridie,3057,3312,NULL,NULL,confronte au sud avec
1775,a-occident,3057,NULL,23,NULL,confronte a l ouest avec
1776,a-orient,3057,NULL,22,NULL,confronte a l est avec
1615,a-meridie,3058,3313,NULL,NULL,confronte au sud avec
1777,a-occident,3058,NULL,23,NULL,confronte a l ouest avec
1778,a-orient,3058,NULL,621,NULL,confronte a l est avec
1779,a-meridie,3059,NULL,25,NULL,confronte au sud avec
1780,a-orient,3059,NULL,709,NULL,confronte a l est avec
1781,a-circio,3059,NULL,542,NULL,confronte au nord avec
6760,ante,3059,3316,NULL,NULL,devant
1661,in,3062,NULL,NULL,2,a l interieur de
1782,juxta,3062,NULL,545,NULL,a cote de
1662,in,3063,NULL,NULL,2,a l interieur de
1783,juxta,3063,NULL,545,NULL,a cote de
1663,in,3064,NULL,NULL,2,a l interieur de
1784,juxta,3064,NULL,545,NULL,a cote de
1616,ab-una-part,3065,3064,NULL,NULL,confronte avec
1664,in,3065,NULL,NULL,2,a l interieur de
1785,juxta,3065,NULL,545,NULL,a cote de
1665,in,3066,NULL,NULL,2,a l interieur de
1786,juxta,3066,NULL,545,NULL,a cote de
1666,in,3067,NULL,NULL,2,a l interieur de
1787,juxta,3067,NULL,545,NULL,a cote de
1667,in,3068,NULL,NULL,2,a l interieur de
1788,juxta,3068,NULL,545,NULL,a cote de
1660,in,3069,NULL,NULL,3,a l interieur de
1789,juxta,3069,NULL,707,NULL,a cote de
1668,in,3070,NULL,NULL,2,a l interieur de
1790,juxta,3070,NULL,545,NULL,a cote de
1669,in,3071,NULL,NULL,2,a l interieur de
1791,juxta,3071,NULL,545,NULL,a cote de
1670,in,3072,NULL,NULL,2,a l interieur de
1792,juxta,3072,NULL,545,NULL,a cote de
1671,in,3073,NULL,NULL,2,a l interieur de
1793,juxta,3073,NULL,545,NULL,a cote de
1672,in,3074,NULL,NULL,2,a l interieur de
1794,juxta,3074,NULL,545,NULL,a cote de
1673,in,3075,NULL,NULL,2,a l interieur de
1795,juxta,3075,NULL,545,NULL,a cote de
1796,prope,3076,NULL,466,NULL,a cote de
1797,prope,3077,NULL,466,NULL,a cote de
1674,in,3078,NULL,NULL,2,a l interieur de
1798,juxta,3078,NULL,545,NULL,a cote de
1675,in,3079,NULL,NULL,2,a l interieur de
1799,juxta,3079,NULL,545,NULL,a cote de
1676,in,3080,NULL,NULL,2,a l interieur de
1800,juxta,3080,NULL,545,NULL,a cote de
1677,in,3081,NULL,NULL,2,a l interieur de
1801,juxta,3081,NULL,545,NULL,a cote de
1678,in,3082,NULL,NULL,2,a l interieur de
1802,juxta,3082,NULL,545,NULL,a cote de
1679,in,3083,NULL,NULL,2,a l interieur de
1803,juxta,3083,NULL,545,NULL,a cote de
1680,in,3084,NULL,NULL,2,a l interieur de
1804,juxta,3084,NULL,545,NULL,a cote de
1681,in,3085,NULL,NULL,2,a l interieur de
1805,juxta,3085,NULL,545,NULL,a cote de
1682,in,3086,NULL,NULL,2,a l interieur de
1806,juxta,3086,NULL,545,NULL,a cote de
1683,in,3087,NULL,NULL,2,a l interieur de
1807,juxta,3087,NULL,545,NULL,a cote de
1808,prope,3088,NULL,466,NULL,a cote de
1809,prope,3089,NULL,466,NULL,a cote de
1684,in,3090,NULL,NULL,2,a l interieur de
1810,juxta,3090,NULL,545,NULL,a cote de
1617,juxta,3091,3314,NULL,NULL,a cote de
1811,infra,3091,NULL,253,NULL,en dessous de
1812,juxta,3091,NULL,230,NULL,a cote de
1685,in,3092,NULL,NULL,7,a l interieur de
1813,retro,3092,NULL,132,NULL,derriere
1814,juxta,3093,NULL,160,NULL,a cote de
1815,prope,3094,NULL,129,NULL,a cote de
1816,ante,3095,NULL,612,NULL,devant
1618,ab-una-part,3096,3315,NULL,NULL,confronte avec
1817,ab-una-part,3096,NULL,612,NULL,confronte avec
1818,ab-una-part,3096,NULL,776,NULL,confronte avec
1686,in,3097,NULL,NULL,12,a l interieur de
1819,juxta,3104,NULL,612,NULL,a cote de
1820,retro,3106,NULL,132,NULL,derriere
1821,contigu,3108,NULL,25,NULL,contigu
1822,in,3109,NULL,712,NULL,dans
1823,ab-una-part,6001,6400,NULL,NULL,confronte avec
1864,retro,6001,NULL,158,NULL,derriere
1865,ab-una-part,6001,NULL,488,NULL,confronte avec
1912,in,6001,NULL,NULL,7,a l interieur de
1825,ab-una-part,6002,6402,NULL,NULL,confronte avec
1866,prope,6002,NULL,7,NULL,a cote de
1867,supra,6002,NULL,151,NULL,au dessus de
1913,in,6002,NULL,NULL,7,a l interieur de
1827,ab-una-part,6003,6002,NULL,NULL,confronte avec
1870,supra,6003,NULL,151,NULL,au dessus de
1871,prope,6003,NULL,699,NULL,a cote de
1872,ab-una-part,6003,NULL,7,NULL,confronte avec
1914,in,6003,NULL,NULL,7,a l interieur de
1828,ab-una-part,6004,7292,NULL,NULL,confronte avec
1829,ab-una-part,6004,2069,NULL,NULL,confronte avec
